dataDate,districtName,mandalName,villageName,pwRegCnt,pwTrkCnt,delCnt,anc1Cnt,anc2Cnt,anc3Cnt,anc4Cnt,chImzCnt,highRiskCnt,govtDelCnt,pvtDelCnt,kitsCnt
2023-12-01,Adilabad,Bheempur,Gomutri,0,0,2,2,2,0,0,10,0,0,0,0
2023-12-01,Adilabad,Bheempur,Gona,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Govindpur,0,0,1,0,0,1,0,1,0,1,0,1
2023-12-01,Adilabad,Bheempur,Gubidi,0,0,0,0,0,1,0,7,0,0,0,0
2023-12-01,Adilabad,Bheempur,Gubidipalli,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Gunjala,1,0,3,3,2,1,0,3,0,0,0,0
2023-12-01,Adilabad,Bheempur,Indurpalli,0,0,0,0,1,0,1,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Jelkori,0,0,2,1,1,0,1,4,1,1,0,1
2023-12-01,Adilabad,Bheempur,Kamathwada,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Bheempur,Karanji (T),0,0,0,0,4,4,1,8,0,0,0,0
2023-12-01,Adilabad,Bheempur,Karanwadi,0,0,0,0,1,1,1,0,0,0,0,0
2023-12-01,Adilabad,Bheempur,Khairguda,0,0,0,0,0,0,0,5,0,0,0,0
2023-12-01,Adilabad,Bheempur,Kojjanguda,0,0,1,0,0,0,0,4,0,1,0,1
2023-12-01,Adilabad,Bheempur,Mandhapalli,0,0,1,0,1,0,1,4,0,0,1,0
2023-12-01,Adilabad,Bheempur,Markaguda,0,0,0,0,2,0,0,4,0,0,0,0
2023-12-01,Adilabad,Bheempur,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Bheempur,Neemguda,0,0,3,2,2,2,0,2,1,0,0,0
2023-12-01,Adilabad,Bheempur,Neemguda,0,0,0,0,0,0,1,3,0,0,0,0
2023-12-01,Adilabad,Bheempur,Paketguda,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Palodi (Ramnagar),1,0,1,2,0,1,0,1,0,0,0,0
2023-12-01,Adilabad,Bheempur,Rajeev Nagar,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Rajgod,0,0,1,0,0,1,0,1,1,1,0,1
2023-12-01,Adilabad,Bheempur,Rajulkori,0,0,1,0,0,2,0,3,0,1,0,0
2023-12-01,Adilabad,Bheempur,Rajulwadi,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Reganguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Bheempur,T.Rampur,1,0,1,1,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Bheempur,T.Rampur,0,0,1,0,1,2,1,4,0,1,0,1
2023-12-01,Adilabad,Bheempur,Vamannagar,0,0,0,0,0,0,0,4,0,0,0,0
2023-12-01,Adilabad,Bheempur,Wadagoan,1,0,1,2,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Bheempur,Wadoor,1,0,1,2,4,1,1,5,2,0,0,0
2023-12-01,Adilabad,Boath,Andur,1,0,3,2,0,0,1,3,1,0,0,0
2023-12-01,Adilabad,Boath,Baberathanda,0,0,0,0,1,0,1,5,0,0,0,0
2023-12-01,Adilabad,Boath,Babera,0,0,0,0,0,0,2,2,0,0,0,0
2023-12-01,Adilabad,Boath,Boath (Buzurg),9,0,15,11,19,12,10,69,6,6,3,2
2023-12-01,Adilabad,Boath,Boath (Khurd),2,0,3,2,1,4,4,20,2,1,2,1
2023-12-01,Adilabad,Boath,Chinthagudha,0,0,2,1,0,1,0,2,1,0,0,0
2023-12-01,Adilabad,Boath,Chintalabori,0,0,0,0,1,1,4,8,0,0,0,0
2023-12-01,Adilabad,Boath,Devulnaikthanda,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Boath,Demmi,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Boath,Dhannur (Buzurg),1,0,5,3,6,5,2,9,4,1,2,0
2023-12-01,Adilabad,Boath,Dhanur -K,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Adilabad,Boath,Guralathanda,0,0,0,0,2,3,0,10,1,0,0,0
2023-12-01,Adilabad,Boath,Gurudevnagar,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Adilabad,Boath,Gutapakathanda,2,0,4,3,0,1,3,9,2,1,0,1
2023-12-01,Adilabad,Boath,Ghanpur,0,0,2,0,0,0,1,11,0,2,0,2
2023-12-01,Adilabad,Boath,Gollapur,0,0,1,0,2,1,0,6,0,1,0,1
2023-12-01,Adilabad,Boath,Kothapallie,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Adilabad,Boath,Kandipally,1,0,1,1,0,2,0,2,1,0,0,0
2023-12-01,Adilabad,Boath,Kangutta,0,0,3,2,4,2,3,18,1,1,2,1
2023-12-01,Adilabad,Boath,Kantegaon,0,0,2,1,5,0,2,4,2,1,0,1
2023-12-01,Adilabad,Boath,Karathwada,0,0,1,0,0,0,2,5,0,1,0,0
2023-12-01,Adilabad,Boath,Kota (Khurd),1,0,2,2,2,3,1,6,1,1,0,1
2023-12-01,Adilabad,Boath,Kowtha (Buzurg),3,0,6,3,6,7,10,18,2,2,1,1
2023-12-01,Adilabad,Boath,Kuchalapur,1,0,1,1,0,1,2,10,2,1,0,1
2023-12-01,Adilabad,Boath,Laxmipour,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Lendi Guda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Mahaduguda,1,0,1,0,1,0,0,0,0,0,0,0
2023-12-01,Adilabad,Boath,Mandaboguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Marlapalle,0,0,2,1,3,3,0,1,3,0,0,0
2023-12-01,Adilabad,Boath,Nagu Guda,0,0,1,0,0,0,0,1,0,1,0,0
2023-12-01,Adilabad,Boath,Neeradipally,1,0,1,1,0,0,0,0,1,0,0,0
2023-12-01,Adilabad,Boath,Nagapur,1,0,3,2,2,1,0,3,0,0,0,0
2023-12-01,Adilabad,Boath,Nakkalawada,1,0,1,1,3,0,0,4,0,0,0,0
2023-12-01,Adilabad,Boath,Narayanpur,0,0,0,0,1,2,1,2,0,0,0,0
2023-12-01,Adilabad,Boath,Nigini,1,0,3,1,6,2,1,10,2,0,0,0
2023-12-01,Adilabad,Boath,Parpulapally,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Peddaguda,0,0,0,0,1,1,0,0,0,0,0,0
2023-12-01,Adilabad,Boath,Pool Singh Thanda,0,0,0,0,0,0,1,1,0,0,0,0
2023-12-01,Adilabad,Boath,Punyanaikthanda,0,0,3,1,1,1,5,10,1,0,0,0
2023-12-01,Adilabad,Boath,Pardi (Buzurg),0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Pardi (Khurd),0,0,0,0,2,0,0,3,0,0,0,0
2023-12-01,Adilabad,Boath,Patnapur,0,0,0,0,1,1,0,4,0,0,0,0
2023-12-01,Adilabad,Boath,Patnapur,0,0,0,1,1,0,0,0,0,0,0,0
2023-12-01,Adilabad,Boath,Pippaladhari,0,0,0,0,0,1,3,4,0,0,0,0
2023-12-01,Adilabad,Boath,Pochera,2,0,4,2,2,4,2,20,2,1,3,1
2023-12-01,Adilabad,Boath,Raamnagar,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Rajanpally,0,0,0,0,0,0,2,0,0,0,0,0
2023-12-01,Adilabad,Boath,Rendlapally,0,0,1,0,0,1,1,3,0,1,0,1
2023-12-01,Adilabad,Boath,Ragunathpur,0,0,2,1,0,0,0,0,1,0,0,0
2023-12-01,Adilabad,Boath,Sainagar,0,0,4,0,1,1,3,18,1,3,1,1
2023-12-01,Adilabad,Boath,Sampathnaik Thanda,1,0,1,1,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Boath,Surya Nagar,0,0,3,0,3,1,1,5,0,1,2,0
2023-12-01,Adilabad,Boath,Sakhera,0,0,0,0,3,5,1,4,0,0,0,0
2023-12-01,Adilabad,Boath,Sangvi,0,0,0,0,0,1,1,0,0,0,0,0
2023-12-01,Adilabad,Boath,Sonala,2,0,6,3,4,8,4,29,5,2,3,1
2023-12-01,Adilabad,Boath,Tewiti,1,0,1,0,1,0,0,1,0,0,0,0
2023-12-01,Adilabad,Boath,Wajar,0,0,0,0,0,2,0,5,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Ademeyon,0,0,2,1,2,1,0,8,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Aliguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Anduguda,0,0,0,0,1,1,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Anduguda,1,0,1,1,1,0,1,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Arjuni -G,0,0,1,0,0,0,0,5,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Arjuni-K,1,0,1,1,0,0,0,0,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Bharikraoguda,0,0,0,0,0,2,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Bheemjiguda,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Boddiguda -Bt,0,0,0,0,0,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Boddiguda-G,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Bojjuguda,0,0,0,0,2,1,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Boppapur,0,0,2,1,0,4,1,4,2,0,0,0
2023-12-01,Adilabad,Gadiguda,Builikasa,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Burkumguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Chithaguda,0,0,0,0,0,1,0,6,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Chittaguda,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Dhaba  (K),0,0,1,0,1,2,0,6,0,1,0,0
2023-12-01,Adilabad,Gadiguda,Dhaba (Buzurg),4,0,4,4,10,0,1,6,2,1,0,1
2023-12-01,Adilabad,Gadiguda,Dharmuguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Dongargaon,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Dongargaon -Bt,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Dongargaon -G,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Gadiguda,1,0,3,2,2,0,1,17,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Godruguda,3,0,3,3,1,0,0,5,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Gouri,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Heerapur,0,0,2,0,2,0,0,3,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Jhari,0,0,0,0,2,1,1,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kadodi,0,0,0,0,0,1,0,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kattaguda,0,0,0,0,0,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Khadiki-G,0,0,0,0,0,1,1,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Khadiki-K,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Khairdatwa,1,0,2,1,3,0,2,5,0,2,0,2
2023-12-01,Adilabad,Gadiguda,Khandow,1,0,1,1,0,1,2,9,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Khandow-G,0,0,2,1,3,1,0,7,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kolama,0,0,0,0,0,1,1,6,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kolama-G,0,0,0,0,1,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kolama-Sc,0,0,0,0,0,2,0,6,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kothapalle (G),1,0,1,1,1,0,1,11,0,1,0,0
2023-12-01,Adilabad,Gadiguda,Kothapally Sc,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kouthala,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kundi -M,0,0,2,1,1,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kundi-K,0,0,0,0,0,0,1,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kundi-S,1,0,3,1,3,0,0,2,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Kunikasa,0,0,0,0,0,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kunikasa-K,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Kunikasa-Sc,1,0,1,1,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Limbuguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Lokari  (B),0,0,1,0,2,2,2,11,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Lokari  (K),0,0,2,1,0,0,1,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Malangi,1,0,1,1,1,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Malangi-G,0,0,1,0,1,1,0,1,0,1,0,0
2023-12-01,Adilabad,Gadiguda,Malangi-Sc,0,0,0,0,0,2,0,0,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Malepur,0,0,1,0,0,0,0,3,0,1,0,0
2023-12-01,Adilabad,Gadiguda,Maregaon,1,0,3,2,1,0,0,4,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Maregoan-Sc,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Maruguda,0,0,0,0,1,1,0,0,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Mathurathanda,0,0,0,0,0,0,1,5,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Mediguda,1,0,1,0,3,1,0,13,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Naddamguda,0,0,0,0,2,0,1,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Paraswada (K),0,0,0,0,1,1,3,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Paraswada Bt,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Parswada (B),1,0,2,2,1,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Pipri-G,1,0,1,1,1,0,0,9,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Pipri-K,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Pownur,0,0,0,0,3,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Punaguda,1,0,1,1,0,0,0,1,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Punaguda,0,0,1,0,1,0,0,3,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Rajulguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Rampur,0,0,0,0,0,0,2,7,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Rupapur,1,0,1,1,1,0,0,5,0,1,0,0
2023-12-01,Adilabad,Gadiguda,Rupapur Sc,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Sangvi,0,0,2,0,0,0,0,2,0,2,0,1
2023-12-01,Adilabad,Gadiguda,Saruguda,0,0,3,0,0,0,1,5,0,3,0,3
2023-12-01,Adilabad,Gadiguda,Sawari,1,0,1,1,1,0,1,2,1,0,0,0
2023-12-01,Adilabad,Gadiguda,Sedwai,0,0,1,0,0,0,0,3,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Shivnara,0,0,0,0,1,0,1,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Sungapoor-G,0,0,3,0,2,0,3,4,0,3,0,3
2023-12-01,Adilabad,Gadiguda,Sungapoor-K,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Sungapoor-T,0,0,2,1,2,1,2,3,0,0,0,0
2023-12-01,Adilabad,Gadiguda,Thoyaguda,0,0,1,0,1,0,0,3,0,1,0,1
2023-12-01,Adilabad,Gadiguda,Umri,0,0,1,0,4,2,0,4,1,1,0,0
2023-12-01,Adilabad,Gadiguda,Warkwai,0,0,0,0,1,0,1,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Ambedkar Colony,0,0,2,0,0,1,2,5,0,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Belluri,0,0,0,0,0,1,2,4,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Bheempur,0,0,2,1,0,0,0,3,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Borramaddi,0,0,1,0,0,0,2,3,0,1,0,0
2023-12-01,Adilabad,Gudihatnoor,Buddanagar,0,0,0,0,0,1,0,3,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Chinna Mannur,2,0,2,2,1,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Chinthaguda Abc,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Dajithanda,0,0,2,1,0,1,0,4,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Daramadugu Ab,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Dhamanguda,0,0,0,0,0,0,1,5,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Dhampur,0,0,0,0,0,0,1,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Dongargaon,0,0,0,0,1,1,1,12,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Gp Area,0,0,6,3,3,1,2,8,3,1,0,1
2023-12-01,Adilabad,Gudihatnoor,"Gharkampet A,B",2,0,2,1,3,1,1,4,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Gondharkapur,0,0,0,0,0,1,1,2,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Guruj,1,0,3,2,0,3,2,3,2,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Inkarguda,0,0,6,3,2,0,2,8,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Inkarguda,0,0,0,0,1,0,0,8,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Isruguda,0,0,0,0,1,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Jawaharnagar,3,0,3,3,4,4,3,14,1,1,0,0
2023-12-01,Adilabad,Gudihatnoor,Kamalapur,1,0,1,0,2,0,0,10,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Kodduguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Kolhari,2,0,5,3,3,1,3,33,0,5,0,5
2023-12-01,Adilabad,Gudihatnoor,Lendiguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Lingapur,1,0,2,1,2,1,1,9,1,2,0,2
2023-12-01,Adilabad,Gudihatnoor,Machapur,2,0,2,2,2,0,2,7,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Malkapur,0,0,1,0,0,1,1,6,0,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Mankapur,0,0,0,0,2,1,1,4,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Mankuguda,1,0,1,1,1,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Mannur,0,0,2,1,1,1,4,14,2,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Muthnur,1,0,2,1,0,0,0,8,0,2,0,2
2023-12-01,Adilabad,Gudihatnoor,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Neradigonda,1,0,1,1,0,1,0,4,1,1,0,1
2023-12-01,Adilabad,Gudihatnoor,New Colony,2,0,2,2,1,4,1,13,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Ragapur,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Sc Colony,1,0,5,2,11,0,4,20,0,1,1,1
2023-12-01,Adilabad,Gudihatnoor,Sainagar,0,0,0,0,0,1,4,11,1,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Sambuguda,1,0,1,1,0,2,2,9,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Seetagondi,0,0,0,0,1,0,4,6,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Seetharamguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Shamlalthanda,0,0,0,0,0,2,2,2,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Shantapur,2,0,7,4,2,4,2,19,2,1,1,1
2023-12-01,Adilabad,Gudihatnoor,Shanthinagar,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,"Somarpet A,B",0,0,1,0,0,0,0,3,0,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Soyamguda,0,0,0,0,0,0,0,4,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Suryaguda,0,0,0,0,0,1,1,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Takiguda,1,0,1,1,0,0,0,3,0,1,0,0
2023-12-01,Adilabad,Gudihatnoor,Tejapur,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Telangraoguda,0,0,0,0,1,1,0,3,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Thoyaguda,1,0,1,1,1,1,1,3,0,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Tosham,1,0,4,3,1,2,1,20,1,4,0,3
2023-12-01,Adilabad,Gudihatnoor,Tosham Thanda,1,0,1,1,3,2,2,5,1,1,0,1
2023-12-01,Adilabad,Gudihatnoor,Umri (B),0,0,1,0,1,1,1,5,0,1,0,0
2023-12-01,Adilabad,Gudihatnoor,Vaijapur,0,0,0,0,0,0,1,9,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,Wadder Colony,0,0,3,1,3,2,2,8,0,0,0,0
2023-12-01,Adilabad,Gudihatnoor,X Road,1,0,1,1,2,4,1,6,0,1,0,1
2023-12-01,Adilabad,Ichoda,Adegama Sc Clony,0,0,0,0,1,3,0,6,0,0,0,0
2023-12-01,Adilabad,Ichoda,Adegaon (Buzurg),1,0,1,1,2,3,4,9,1,1,0,1
2023-12-01,Adilabad,Ichoda,Adegaon (Khurd),1,0,1,1,1,2,0,10,0,0,0,0
2023-12-01,Adilabad,Ichoda,Badiguda,0,0,1,0,0,0,0,4,0,1,0,1
2023-12-01,Adilabad,Ichoda,Baghayanagar,1,0,1,1,1,0,2,12,0,1,0,1
2023-12-01,Adilabad,Ichoda,Bhimgutta,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Ichoda,Babjepet,0,0,3,2,3,0,1,5,0,1,0,1
2023-12-01,Adilabad,Ichoda,Boregaon,1,0,4,2,2,0,0,6,1,1,0,1
2023-12-01,Adilabad,Ichoda,Chinagodumala,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Ichoda,Chincholi,0,0,0,0,3,0,3,4,0,0,0,0
2023-12-01,Adilabad,Ichoda,D N Thanda,0,0,0,0,2,4,1,3,0,0,0,0
2023-12-01,Adilabad,Ichoda,Dubarpet,0,0,0,0,2,1,1,11,0,0,0,0
2023-12-01,Adilabad,Ichoda,Dhaba-K,0,0,3,1,1,1,0,2,0,2,0,2
2023-12-01,Adilabad,Ichoda,Dharmapuri,0,0,0,0,0,0,1,3,0,0,0,0
2023-12-01,Adilabad,Ichoda,Fakeerpet,0,0,0,0,1,1,0,0,0,0,0,0
2023-12-01,Adilabad,Ichoda,Gandhinagar,0,0,4,1,3,1,3,3,1,0,0,0
2023-12-01,Adilabad,Ichoda,Gaidpalle,0,0,1,0,0,1,0,5,0,1,0,1
2023-12-01,Adilabad,Ichoda,Gandiwagu,0,0,2,0,0,2,1,5,1,2,0,2
2023-12-01,Adilabad,Ichoda,Girjam,1,0,3,1,6,1,7,13,0,2,1,2
2023-12-01,Adilabad,Ichoda,Gubba,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Adilabad,Ichoda,Gundala,6,0,11,8,10,4,3,20,4,7,0,5
2023-12-01,Adilabad,Ichoda,Gundi,0,0,2,1,0,2,0,2,0,0,0,0
2023-12-01,Adilabad,Ichoda,Harithanda,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Adilabad,Ichoda,Islamnagar,0,0,1,0,2,0,1,10,1,1,0,0
2023-12-01,Adilabad,Ichoda,Islampura,3,0,7,5,6,3,3,23,5,4,0,4
2023-12-01,Adilabad,Ichoda,Ichoda Thanda,1,0,1,1,2,2,0,4,0,0,0,0
2023-12-01,Adilabad,Ichoda,Jagnapur,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Adilabad,Ichoda,Jendaguda,0,0,0,0,1,1,1,2,0,0,0,0
2023-12-01,Adilabad,Ichoda,Jalda,1,0,1,1,0,3,1,2,0,0,0,0
2023-12-01,Adilabad,Ichoda,Jamidi,1,0,3,1,4,1,1,8,1,1,0,1
2023-12-01,Adilabad,Ichoda,Jogipet,1,0,1,1,1,1,1,6,0,0,0,0
2023-12-01,Adilabad,Ichoda,Junni,0,0,0,0,0,0,2,3,0,0,0,0
2023-12-01,Adilabad,Ichoda,Kosuguda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Ichoda,Kuntaguda,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Adilabad,Ichoda,Kamgir,1,0,3,2,2,1,2,7,1,0,0,0
2023-12-01,Adilabad,Ichoda,Keshapatnam,4,0,15,7,9,7,9,64,4,14,1,9
2023-12-01,Adilabad,Ichoda,Kokasmannar,2,0,2,1,2,1,1,6,0,0,0,0
2023-12-01,Adilabad,Ichoda,Lingapur,0,0,0,0,0,2,0,0,0,0,0,0
2023-12-01,Adilabad,Ichoda,Mankuguda,0,0,1,0,1,0,0,1,0,1,0,1
2023-12-01,Adilabad,Ichoda,Mazeed Colony,0,0,2,1,1,1,3,9,1,0,1,0
2023-12-01,Adilabad,Ichoda,Mediguda,0,0,1,0,0,0,0,3,0,0,1,0
2023-12-01,Adilabad,Ichoda,Madapur,3,0,5,4,4,1,2,15,2,2,1,1
2023-12-01,Adilabad,Ichoda,Makhra,0,0,1,0,1,1,4,4,0,1,0,1
2023-12-01,Adilabad,Ichoda,Makhra (Buzurg),1,0,2,1,3,4,3,11,1,0,2,0
2023-12-01,Adilabad,Ichoda,Malyal,1,0,1,1,0,1,2,7,0,0,1,0
2023-12-01,Adilabad,Ichoda,Mankapur,1,0,1,1,0,0,0,1,0,0,0,0
2023-12-01,Adilabad,Ichoda,Nan,0,0,0,0,0,1,0,0,0,0,0,0
2023-12-01,Adilabad,Ichoda,Narayanapur,0,0,0,0,0,0,1,3,0,0,0,0
2023-12-01,Adilabad,Ichoda,Narsapur,3,0,3,3,4,5,6,16,2,0,0,0
